# Time / h, Central compartment conc. ng / mL, Peripheral compartment 1 conc. ng / mL, Peripheral compartment 2 conc. ng / mL
5.789999999999940528e+00,6.560093763602274641e-02,2.558426815312556807e-02,3.837640222968835557e-02
5.799999999999940314e+00,6.525915827638364974e-02,2.545959267587184424e-02,3.818938901380776463e-02
5.809999999999940101e+00,6.491943145892928313e-02,2.533546947992162263e-02,3.800320421988243047e-02
5.819999999999939888e+00,6.458173204908002063e-02,2.521189874957900992e-02,3.781784812436851662e-02
5.829999999999939675e+00,6.424603475111317907e-02,2.508888072523608043e-02,3.763332108785411717e-02
5.839999999999939462e+00,6.391231410816317071e-02,2.496641570337288646e-02,3.744962355505932622e-02
5.849999999999939249e+00,6.358054450222130893e-02,2.484450403655744793e-02,3.726675605483616843e-02
5.859999999999939035e+00,6.325070015413593316e-02,2.472314613344576972e-02,3.708471920016865458e-02
5.869999999999938822e+00,6.292275512361242273e-02,2.460234245878182777e-02,3.690351368817273991e-02
5.879999999999938609e+00,6.259668330921308588e-02,2.448209353339756908e-02,3.672314030009635188e-02
5.889999999999938396e+00,6.227245844835728461e-02,2.436239993421292216e-02,3.654359990131938324e-02
5.899999999999938183e+00,6.195005411732135148e-02,2.424326229423578657e-02,3.636489344135367119e-02
5.909999999999937970e+00,6.162944373123862424e-02,2.412468130256203297e-02,3.618702195384303905e-02
5.919999999999937756e+00,6.131060054409941812e-02,2.400665770437551000e-02,3.600998655656326153e-02
5.929999999999937543e+00,6.099349764875107438e-02,2.388919230094804780e-02,3.583378845142207170e-02
5.939999999999937330e+00,6.067810797689791175e-02,2.377228594963944758e-02,3.565842892445916790e-02
5.949999999999937117e+00,6.036440429910126110e-02,2.365593956389748162e-02,3.548390934584621376e-02
5.959999999999936904e+00,6.005235922477943078e-02,2.354015411325789675e-02,3.531023116988683819e-02
5.969999999999936691e+00,5.974194520220774129e-02,2.342493062334441781e-02,3.513739593501662151e-02
5.979999999999936477e+00,5.943313451851850449e-02,2.331027017586874417e-02,3.496540526380310931e-02
5.989999999999936264e+00,5.912589929970103048e-02,2.319617390863055323e-02,3.479426086294581943e-02
5.999999999999936051e+00,5.882021151060164155e-02,2.308264301551748998e-02,3.462396452327622803e-02
6.009999999999935838e+00,5.851604295492361663e-02,2.296967874650518091e-02,3.445451811975776268e-02
6.019999999999935625e+00,5.821340195029454240e-02,2.285727482156755391e-02,3.428591223235133434e-02
6.029999999999935412e+00,5.791238678016394359e-02,2.274540653229902704e-02,3.411810979844854402e-02
6.039999999999935199e+00,5.761300003554135907e-02,2.263406915591730309e-02,3.395110373387595637e-02
6.049999999999934985e+00,5.731523609887916038e-02,2.252325968832312453e-02,3.378488953248468679e-02
6.059999999999934772e+00,5.701908927886652212e-02,2.241297515541217089e-02,3.361946273311825634e-02
6.069999999999934559e+00,5.672455381042944972e-02,2.230321261307505187e-02,3.345481891961258475e-02
6.079999999999934346e+00,5.643162385473077941e-02,2.219396914719732120e-02,3.329095372079598353e-02
6.089999999999934133e+00,5.614029349917014355e-02,2.208524187365945926e-02,3.312786281048919063e-02
6.099999999999933920e+00,5.585055675738399839e-02,2.197702793833688356e-02,3.296554190750532881e-02
6.109999999999933706e+00,5.556240756924563096e-02,2.186932451709994868e-02,3.280398677564992649e-02
6.119999999999933493e+00,5.527583980086513832e-02,2.176212881581393935e-02,3.264319322372091076e-02
6.129999999999933280e+00,5.499084724458944140e-02,2.165543807033907392e-02,3.248315710550861435e-02
6.139999999999933067e+00,5.470742361900227113e-02,2.154924954653051478e-02,3.232387431979577563e-02
6.149999999999932854e+00,5.442556256892418926e-02,2.144356054023835098e-02,3.216534081035753168e-02
6.159999999999932641e+00,5.414525766541256752e-02,2.133836837730760522e-02,3.200755256596141129e-02
6.169999999999932427e+00,5.386650240576160154e-02,2.123367041357824420e-02,3.185050562036736976e-02
6.179999999999932214e+00,5.358929021350229693e-02,2.112946403488515437e-02,3.169419605232773329e-02
6.189999999999932001e+00,5.331361443840249015e-02,2.102574665705817317e-02,3.153861998558726149e-02
6.199999999999931788e+00,5.303946835646683455e-02,2.092251572592206121e-02,3.138377358888309182e-02
6.209999999999931575e+00,5.276684516993679352e-02,2.081976871729651971e-02,3.122965307594478129e-02
6.219999999999931362e+00,5.249573800729066125e-02,2.071750313699617999e-02,3.107625470549427171e-02
6.229999999999931148e+00,5.222613992324354193e-02,2.061571652083061049e-02,3.092357478124591746e-02
6.239999999999930935e+00,5.195804389874736362e-02,2.051440643460431673e-02,3.077160965190647857e-02
6.249999999999930722e+00,5.169144284099087133e-02,2.041357047411673786e-02,3.062035571117511026e-02
6.259999999999930509e+00,5.142632958339962701e-02,2.031320626516224317e-02,3.046980939774336650e-02
6.269999999999930296e+00,5.116269688563600954e-02,2.021331146353014252e-02,3.031996719529521378e-02
6.279999999999930083e+00,5.090053743359922861e-02,2.011388375500467243e-02,3.017082563250701038e-02
6.289999999999929869e+00,5.063984383942530393e-02,2.001492085536501694e-02,3.002238128304752715e-02
6.299999999999929656e+00,5.038060864148707907e-02,1.991642051038528330e-02,2.987463076557792668e-02
6.309999999999929443e+00,5.012282430439420067e-02,1.981838049583451583e-02,2.972757074375177722e-02
6.319999999999929230e+00,4.986648321899316005e-02,1.972079861747669943e-02,2.958119792621505262e-02
6.329999999999929017e+00,4.961157770236724468e-02,1.962367271107074915e-02,2.943550906660612893e-02
6.339999999999928804e+00,4.935809999783657281e-02,1.952700064237051364e-02,2.929050096355577393e-02
6.349999999999928590e+00,4.910604227495807966e-02,1.943078030712477866e-02,2.914617046068716799e-02
6.359999999999928377e+00,4.885539662952552431e-02,1.933500963107726012e-02,2.900251444661589365e-02
6.369999999999928164e+00,4.860615508356946890e-02,1.923968656996661794e-02,2.885952985494992865e-02
6.379999999999927951e+00,4.835830958535731333e-02,1.914480910952643528e-02,2.871721366428965638e-02
6.389999999999927738e+00,4.811185200939326057e-02,1.905037526548524277e-02,2.857556289822786241e-02
6.399999999999927525e+00,4.786677415641835132e-02,1.895638308356649079e-02,2.843457462534973793e-02
6.409999999999927311e+00,4.762306775341042242e-02,1.886283063948857724e-02,2.829424595923286587e-02
6.419999999999927098e+00,4.738072445358414847e-02,1.876971603896482668e-02,2.815457405844724176e-02
6.429999999999926885e+00,4.713973583639101406e-02,1.867703741770350423e-02,2.801555612655525981e-02
6.439999999999926672e+00,4.690009340751932071e-02,1.858479294140780863e-02,2.787718941211171295e-02
6.449999999999926459e+00,4.666178859889419384e-02,1.849298080577586531e-02,2.773947120866379970e-02
6.459999999999926246e+00,4.642481276867757578e-02,1.840159923650074372e-02,2.760239885475111732e-02
6.469999999999926033e+00,4.618915720126823971e-02,1.831064648927045041e-02,2.746596973390567215e-02
6.479999999999925819e+00,4.595481310730176183e-02,1.822012084976791166e-02,2.733018127465186922e-02
6.489999999999925606e+00,4.572177162365052144e-02,1.813002063367100125e-02,2.719503095050650535e-02
6.499999999999925393e+00,4.549002381342376333e-02,1.804034418665253006e-02,2.706051627997879683e-02
6.509999999999925180e+00,4.525956066596751454e-02,1.795108988438023218e-02,2.692663482657034479e-02
6.519999999999924967e+00,4.503037309686463985e-02,1.786225613251678224e-02,2.679338419877517335e-02
6.529999999999924754e+00,4.480245194793480712e-02,1.777384136671979198e-02,2.666076205007968797e-02
6.539999999999924540e+00,4.457578798723450808e-02,1.768584405264179982e-02,2.652876607896269973e-02
6.549999999999924327e+00,4.435037190905706528e-02,1.759826268593029167e-02,2.639739402889543923e-02
6.559999999999924114e+00,4.412619433393260432e-02,1.751109579222768012e-02,2.626664368834152191e-02
6.569999999999923901e+00,4.390324580862807469e-02,1.742434192717130792e-02,2.613651289075696188e-02
6.579999999999923688e+00,4.368151680614726362e-02,1.733799967639346185e-02,2.600699951459018930e-02
6.589999999999923475e+00,4.346099772573074060e-02,1.725206765552135535e-02,2.587810148328203302e-02
6.599999999999923261e+00,4.324167889285592675e-02,1.716654451017714592e-02,2.574981676526572061e-02
6.609999999999923048e+00,4.302355055923703930e-02,1.708142891597791424e-02,2.562214337396687136e-02
6.619999999999922835e+00,4.280660290282512631e-02,1.699671957853568852e-02,2.549507936780353451e-02
6.629999999999922622e+00,4.259082602780805971e-02,1.691241523345742015e-02,2.536862285018613022e-02
6.639999999999922409e+00,4.237620996461053530e-02,1.682851464634500110e-02,2.524277196951750166e-02
6.649999999999922196e+00,4.216274466989403114e-02,1.674501661279525697e-02,2.511752491919288371e-02
6.659999999999921982e+00,4.195042002655686997e-02,1.666191995839994694e-02,2.499287993759992041e-02
6.669999999999921769e+00,4.173922584373421230e-02,1.657922353874576732e-02,2.486883530811865098e-02
6.679999999999921556e+00,4.152915185679800780e-02,1.649692623941434802e-02,2.474538935912152030e-02
6.689999999999921343e+00,4.132018772735703699e-02,1.641502697598225258e-02,2.462254046397337887e-02
6.699999999999921130e+00,4.111232304325689035e-02,1.633352469402098162e-02,2.450028704103146548e-02
6.709999999999920917e+00,4.090554731857999615e-02,1.625241836909696591e-02,2.437862755364544193e-02
6.719999999999920703e+00,4.069984999364559264e-02,1.617170700677156986e-02,2.425756051015735826e-02
6.729999999999920490e+00,4.049522043500971419e-02,1.609138964260110882e-02,2.413708446390165629e-02
6.739999999999920277e+00,4.029164793546524681e-02,1.601146534213681097e-02,2.401719801320521125e-02
6.749999999999920064e+00,4.008912171404189345e-02,1.593193320092484849e-02,2.389789980138726927e-02
6.759999999999919851e+00,3.988763091600615318e-02,1.585279234450633415e-02,2.377918851675949602e-02
6.769999999999919638e+00,3.968716461286136282e-02,1.577404192841730390e-02,2.366106289262595586e-02
6.779999999999919424e+00,3.948771180234765532e-02,1.569568113818874122e-02,2.354352170728310836e-02
6.789999999999919211e+00,3.928926140844202219e-02,1.561770918934654931e-02,2.342656378401981876e-02
6.799999999999918998e+00,3.909180228135824414e-02,1.554012532741158061e-02,2.331018799111736484e-02
6.809999999999918785e+00,3.889532319754691880e-02,1.546292882789960903e-02,2.319439324184940920e-02
6.819999999999918572e+00,3.869981285969546769e-02,1.538611899632135599e-02,2.307917849448203051e-02
6.829999999999918359e+00,3.850525989672815008e-02,1.530969516818246959e-02,2.296454275227369918e-02
6.839999999999918145e+00,3.831165286380602830e-02,1.523365670898353327e-02,2.285048506347529471e-02
6.849999999999917932e+00,3.811898024232697468e-02,1.515800301422006585e-02,2.273700452133009531e-02
6.859999999999917719e+00,3.792723043992569931e-02,1.508273350938252322e-02,2.262410026407377789e-02
6.869999999999917506e+00,3.773639179047372227e-02,1.500784764995629315e-02,2.251177147493443539e-02
6.879999999999917293e+00,3.754645255407936671e-02,1.493334492142170053e-02,2.240001738213254212e-02
6.889999999999917080e+00,3.735740091708780741e-02,1.485922483925400037e-02,2.228883725888099188e-02
6.899999999999916866e+00,3.716922499208100833e-02,1.478548694892338825e-02,2.217823042338507369e-02
6.909999999999916653e+00,3.698191281787778506e-02,1.471213082589498990e-02,2.206819623884247183e-02
6.919999999999916440e+00,3.679547152559941442e-02,1.463915195632285553e-02,2.195872793448428936e-02
6.929999999999916227e+00,3.660995525149819685e-02,1.456653589090057925e-02,2.184980383635087495e-02
6.939999999999916014e+00,3.642536559186802803e-02,1.449427965424295028e-02,2.174141948136443236e-02
6.949999999999915801e+00,3.624169955933719683e-02,1.442238127060668264e-02,2.163357190591002829e-02
6.959999999999915588e+00,3.605895414547125033e-02,1.435083877715000525e-02,2.152625816572501308e-02
6.969999999999915374e+00,3.587712632077295211e-02,1.427965022393266371e-02,2.141947533589899991e-02
6.979999999999915161e+00,3.569621303468229617e-02,1.420881367391592376e-02,2.131322051087389258e-02
6.989999999999914948e+00,3.551621121557651389e-02,1.413832720296256777e-02,2.120749080444385773e-02
6.999999999999914735e+00,3.533711777077006705e-02,1.406818889983689133e-02,2.110228334975534220e-02
7.009999999999914522e+00,3.515892958651464784e-02,1.399839686620471015e-02,2.099759529930706956e-02
7.019999999999914309e+00,3.498164352799917887e-02,1.392894921663335485e-02,2.089342382495004008e-02
7.029999999999914095e+00,3.480525643934980623e-02,1.385984407859167968e-02,2.078976611788752385e-02
7.039999999999913882e+00,3.462976514362992725e-02,1.379107959245004511e-02,2.068661938867507460e-02
7.049999999999913669e+00,3.445516644284015578e-02,1.372265391148033697e-02,2.058398086722051240e-02
7.059999999999913456e+00,3.428145711791832917e-02,1.365456520185595601e-02,2.048184780278394096e-02
7.069999999999913243e+00,3.410863392873954292e-02,1.358681164265181963e-02,2.038021746397773379e-02
7.079999999999913030e+00,3.393669361411608826e-02,1.351939142584436190e-02,2.027908713876654806e-02
7.089999999999912816e+00,3.376563289179752153e-02,1.345230275631153355e-02,2.017845413446730379e-02
7.099999999999912603e+00,3.359544845847060868e-02,1.338554385183280196e-02,2.007831577774920814e-02
7.109999999999912390e+00,3.342613698975935299e-02,1.331911294308915465e-02,1.997866941463373805e-02
7.119999999999912177e+00,3.325769514022498818e-02,1.325300827366309407e-02,1.987951241049464718e-02
7.129999999999911964e+00,3.309011954336598532e-02,1.318722810003863932e-02,1.978084215005796592e-02
7.139999999999911751e+00,3.292340681161803895e-02,1.312177069160132790e-02,1.968265603740199793e-02
7.149999999999911537e+00,3.275755353635407402e-02,1.305663433063821051e-02,1.958495149595732010e-02
7.159999999999911324e+00,3.259255628788425285e-02,1.299181731233786143e-02,1.948772596850679648e-02
7.169999999999911111e+00,3.242841161545596818e-02,1.292731794479036640e-02,1.939097691718555394e-02
7.179999999999910898e+00,3.226511604725383620e-02,1.286313454898732958e-02,1.929470182348099958e-02
7.189999999999910685e+00,3.210266609039971741e-02,1.279926545882187523e-02,1.919889818823281719e-02
7.199999999999910472e+00,3.194105823095268887e-02,1.273570902108863909e-02,1.910356353163296383e-02
7.209999999999910258e+00,3.178028893390907189e-02,1.267246359548378047e-02,1.900869539322567678e-02
7.219999999999910045e+00,3.162035464320241129e-02,1.260952755460496844e-02,1.891429133190745959e-02
7.229999999999909832e+00,3.146125178170348230e-02,1.254689928395139736e-02,1.882034892592709951e-02
7.239999999999909619e+00,3.130297675122029055e-02,1.248457718192377136e-02,1.872686577288566051e-02
7.249999999999909406e+00,3.114552593249808599e-02,1.242255965982431293e-02,1.863383948973647633e-02
7.259999999999909193e+00,3.098889568521933854e-02,1.236084514185676816e-02,1.854126771278515745e-02
7.269999999999908979e+00,3.083308234800374165e-02,1.229943206512638942e-02,1.844914809768958761e-02
7.279999999999908766e+00,3.067808223840823995e-02,1.223831887963995439e-02,1.835747831945993766e-02
7.289999999999908553e+00,3.052389165292699463e-02,1.217750404830575742e-02,1.826625607245864133e-02
7.299999999999908340e+00,3.037050686699139385e-02,1.211698604693360604e-02,1.817547907040041252e-02
7.309999999999908127e+00,3.021792413497007695e-02,1.205676336423482445e-02,1.808514504635224188e-02
7.319999999999907914e+00,3.006613969016889987e-02,1.199683450182225698e-02,1.799525175273339328e-02
7.329999999999907700e+00,2.991514974483094891e-02,1.193719797421026636e-02,1.790579696131540735e-02
7.339999999999907487e+00,2.976495049013654082e-02,1.187785230881472850e-02,1.781677846322209796e-02
7.349999999999907274e+00,2.961553809620323663e-02,1.181879604595303598e-02,1.772819406892955918e-02
7.359999999999907061e+00,2.946690871208581738e-02,1.176002773884410324e-02,1.764004160826616180e-02
7.369999999999906848e+00,2.931905846577629454e-02,1.170154595360835617e-02,1.755231893041253946e-02
7.379999999999906635e+00,2.917198346420391344e-02,1.164334926926774427e-02,1.746502390390161988e-02
7.389999999999906422e+00,2.902567979323515679e-02,1.158543627774572503e-02,1.737815441661859014e-02
7.399999999999906208e+00,2.888014351767372728e-02,1.152780558386728126e-02,1.729170837580092449e-02
7.409999999999905995e+00,2.873537068126056498e-02,1.147045580535890723e-02,1.720568370803836344e-02
7.419999999999905782e+00,2.859135730667384037e-02,1.141338557284861908e-02,1.712007835927293123e-02
7.429999999999905569e+00,2.844809939552896128e-02,1.135659352986594789e-02,1.703489029479892530e-02
7.439999999999905356e+00,2.830559292837854860e-02,1.130007833284193790e-02,1.695011749926290945e-02
7.449999999999905143e+00,2.816383386471247446e-02,1.124383865110915523e-02,1.686575797666373805e-02
7.459999999999904929e+00,2.802281814295783796e-02,1.118787316690168614e-02,1.678180975035253181e-02
7.469999999999904716e+00,2.788254168047895470e-02,1.113218057535512312e-02,1.669827086303268815e-02
7.479999999999904503e+00,2.774300037357738807e-02,1.107675958450658402e-02,1.661513937675988123e-02
7.489999999999904290e+00,2.760419009749192840e-02,1.102160891529470506e-02,1.653241337294205845e-02
7.499999999999904077e+00,2.746610670639859295e-02,1.096672730155963220e-02,1.645009095233945090e-02
7.509999999999903864e+00,2.732874603341063635e-02,1.091211349004303499e-02,1.636817023506455249e-02
7.519999999999903650e+00,2.719210389057853672e-02,1.085776624038809618e-02,1.628664936058214427e-02
7.529999999999903437e+00,2.705617606889000951e-02,1.080368432513951690e-02,1.620552648770927709e-02
7.539999999999903224e+00,2.692095833826999712e-02,1.074986652974351496e-02,1.612479979461527158e-02
7.549999999999903011e+00,2.678644644758067933e-02,1.069631165254782655e-02,1.604446747882174243e-02
7.559999999999902798e+00,2.665263612462146284e-02,1.064301850480170453e-02,1.596452775720255679e-02
7.569999999999902585e+00,2.651952307612898130e-02,1.058998591065591494e-02,1.588497886598387587e-02
7.579999999999902371e+00,2.638710298777710919e-02,1.053721270716274742e-02,1.580581906074412374e-02
7.589999999999902158e+00,2.625537152417694794e-02,1.048469774427600483e-02,1.572704661641400811e-02
7.599999999999901945e+00,2.612432432887682593e-02,1.043243988485100665e-02,1.564865982727650998e-02
7.609999999999901732e+00,2.599395702436230887e-02,1.038043800464458905e-02,1.557065700696688357e-02
7.619999999999901519e+00,2.586426521205618945e-02,1.032869099231510830e-02,1.549303648847266332e-02
7.629999999999901306e+00,2.573524447231849421e-02,1.027719774942243737e-02,1.541579662413365345e-02
7.639999999999901092e+00,2.560689036444647321e-02,1.022595719042796066e-02,1.533893578564193838e-02
7.649999999999900879e+00,2.547919842667462770e-02,1.017496824269458616e-02,1.526245236404187577e-02
7.659999999999900666e+00,2.535216417617466508e-02,1.012422984648673682e-02,1.518634476973010003e-02
7.669999999999900453e+00,2.522578310905553706e-02,1.007374095497035049e-02,1.511061143245552227e-02
7.679999999999900240e+00,2.510005070036343267e-02,1.002350053421288516e-02,1.503525080131932340e-02
7.689999999999900027e+00,2.497496240408175749e-02,9.973507563183315466e-03,1.496026134477496800e-02
7.699999999999899813e+00,2.485051365313115795e-02,9.923761033752130992e-03,1.488564155062819215e-02
7.709999999999899600e+00,2.472669985936951087e-02,9.874259950691337967e-03,1.481138992603700348e-02
7.719999999999899387e+00,2.460351641359192001e-02,9.825003331674464491e-03,1.473750499751168980e-02
7.729999999999899174e+00,2.448095868553071958e-02,9.775990207276551852e-03,1.466398531091481910e-02
7.739999999999898961e+00,2.435902202385548110e-02,9.727219620974152797e-03,1.459082943146122573e-02
7.749999999999898748e+00,2.423770175617300654e-02,9.678690629145352345e-03,1.451803594371802245e-02
7.759999999999898534e+00,2.411699318902732828e-02,9.630402301069738297e-03,1.444560345160460051e-02
7.769999999999898321e+00,2.399689160789970216e-02,9.582353718928422054e-03,1.437353057839262788e-02
7.779999999999898108e+00,2.387739227720862834e-02,9.534543977804029943e-03,1.430181596670603884e-02
7.789999999999897895e+00,2.375849044030982349e-02,9.486972185680708422e-03,1.423045827852105309e-02
7.799999999999897682e+00,2.364018131949625207e-02,9.439637463444113669e-03,1.415945619516616356e-02
7.809999999999897469e+00,2.352246011599809158e-02,9.392538944881428931e-03,1.408880841732213472e-02
7.819999999999897256e+00,2.340532200998276385e-02,9.345675776681347177e-03,1.401851366502201122e-02
7.829999999999897042e+00,2.328876216055492457e-02,9.299047118434079773e-03,1.394857067765110925e-02
7.839999999999896829e+00,2.317277570575644596e-02,9.252652142631358212e-03,1.387897821394702864e-02
7.849999999999896616e+00,2.305735776256644110e-02,9.206490034666427180e-03,1.380973505199962689e-02
7.859999999999896403e+00,2.294250342690126038e-02,9.160559992834049758e-03,1.374083998925106423e-02
7.869999999999896190e+00,2.282820777361447076e-02,9.114861228330507423e-03,1.367229184249574986e-02
7.879999999999895977e+00,2.271446585649687655e-02,9.069392965253598310e-03,1.360408944788038532e-02
7.889999999999895763e+00,2.260127270827651941e-02,9.024154440602633748e-03,1.353623166090394021e-02
7.899999999999895550e+00,2.248862334061866447e-02,8.979144904278448663e-03,1.346871735641766085e-02
7.909999999999895337e+00,2.237651274412580382e-02,8.934363619083391175e-03,1.340154542862507375e-02
7.919999999999895124e+00,2.226493588833768078e-02,8.889809860721324328e-03,1.333471479108197348e-02
7.929999999999894911e+00,2.215388772173124479e-02,8.845482917797631295e-03,1.326822437669643653e-02
7.939999999999894698e+00,2.204336317172069654e-02,8.801382091819215381e-03,1.320207313772881093e-02
7.949999999999894484e+00,2.193335714465745670e-02,8.757506697194491346e-03,1.313626004579172314e-02
7.959999999999894271e+00,2.182386452583017639e-02,8.713856061233388878e-03,1.307078409185007291e-02
7.969999999999894058e+00,2.171488017946474752e-02,8.670429524147364730e-03,1.300564428622103495e-02
7.979999999999893845e+00,2.160639894872428551e-02,8.627226439049385381e-03,1.294083965857406246e-02
7.989999999999893632e+00,2.149841565570913618e-02,8.584246171953930499e-03,1.287636925793088361e-02
7.999999999999893419e+00,2.139092510145687576e-02,8.541488101777008554e-03,1.281223215266549635e-02
8.009999999999893205e+00,2.128392206594232824e-02,8.498951620336134272e-03,1.274842743050418753e-02
8.019999999999892992e+00,2.117740818562278277e-02,8.456634518803386735e-03,1.268495177820507490e-02
8.029999999999892779e+00,2.107140857121642466e-02,8.414529227173242476e-03,1.262179384075986024e-02
8.039999999999892566e+00,2.096592462905865276e-02,8.372633921508243829e-03,1.255895088226236314e-02
8.049999999999892353e+00,2.086095465416359235e-02,8.330947520795429356e-03,1.249642128119314057e-02
8.059999999999892140e+00,2.075649693641648877e-02,8.289468949199511882e-03,1.243420342379926435e-02
8.069999999999891926e+00,2.065254976057370392e-02,8.248197136062880228e-03,1.237229570409431600e-02
8.079999999999891713e+00,2.054911140626271282e-02,8.207131015905597474e-03,1.231069652385839187e-02
8.089999999999891500e+00,2.044618014798209663e-02,8.166269528425402699e-03,1.224940429263810145e-02
8.099999999999891287e+00,2.034375425510156002e-02,8.125611618497712713e-03,1.218841742774656386e-02
8.109999999999891074e+00,2.024183199186192425e-02,8.085156236175613381e-03,1.212773435426341834e-02
8.119999999999890861e+00,2.014041161737511326e-02,8.044902336689873507e-03,1.206735350503480679e-02
8.129999999999890647e+00,2.003949138562417104e-02,8.004848880448930948e-03,1.200727332067339295e-02
8.139999999999890434e+00,1.993906954546326507e-02,7.964994833038901295e-03,1.194749224955834847e-02
8.149999999999890221e+00,1.983914434061765861e-02,7.925339165223576135e-03,1.188800874783536160e-02
8.159999999999890008e+00,1.973971400968374881e-02,7.885880852944421315e-03,1.182882127941662850e-02
8.169999999999889795e+00,1.964077678612902861e-02,7.846618877320576946e-03,1.176992831598086368e-02
8.179999999999889582e+00,1.954233089829212136e-02,7.807552224648860867e-03,1.171132833697328957e-02
8.189999999999889368e+00,1.944437456938275313e-02,7.768679886403763446e-03,1.165301982960564343e-02
8.199999999999889155e+00,1.934690601748177002e-02,7.730000859237453649e-03,1.159500128885617744e-02
8.209999999999888942e+00,1.924992345554113471e-02,7.691514144979771234e-03,1.153727121746965512e-02
8.219999999999888729e+00,1.915342509138391602e-02,7.653218750638236291e-03,1.147982812595735140e-02
8.229999999999888516e+00,1.905740912770430284e-02,7.615113688398038837e-03,1.142267053259705609e-02
8.239999999999888303e+00,1.896187376206760061e-02,7.577197975622049220e-03,1.136579696343307209e-02
8.249999999999888090e+00,1.886681718691022094e-02,7.539470634850808581e-03,1.130920595227621200e-02
8.259999999999887876e+00,1.877223758953969895e-02,7.501930693802537527e-03,1.125289604070380499e-02
8.269999999999887663e+00,1.867813315213467593e-02,7.464577185373128324e-03,1.119686577805968988e-02
8.279999999999887450e+00,1.858450205174491318e-02,7.427409147636150101e-03,1.114111372145422385e-02
8.289999999999887237e+00,1.849134246029128167e-02,7.390425623842847985e-03,1.108563843576427024e-02
8.299999999999887024e+00,1.839865254456577587e-02,7.353625662422140496e-03,1.103043849363321074e-02
8.309999999999886811e+00,1.830643046623148945e-02,7.317008316980623019e-03,1.097551247547093323e-02
8.319999999999886597e+00,1.821467438182264656e-02,7.280572646302566064e-03,1.092085896945384736e-02
8.329999999999886384e+00,1.812338244274457055e-02,7.244317714349912674e-03,1.086647657152486901e-02
8.339999999999886171e+00,1.803255279527371524e-02,7.208242590262286219e-03,1.081236388539342889e-02
8.349999999999885958e+00,1.794218358055763018e-02,7.172346348356980865e-03,1.075851952253547086e-02
8.359999999999885745e+00,1.785227293461499887e-02,7.136628068128967640e-03,1.070494210219345016e-02
8.369999999999885532e+00,1.776281898833560399e-02,7.101086834250893570e-03,1.065163025137634036e-02
8.379999999999885318e+00,1.767381986748034484e-02,7.065721736573079940e-03,1.059858260485961948e-02
8.389999999999885105e+00,1.758527369268124418e-02,7.030531870123523167e-03,1.054579780518528388e-02
8.399999999999884892e+00,1.749717857944143098e-02,6.995516335107894793e-03,1.049327450266184306e-02
8.409999999999884679e+00,1.740953263813515076e-02,6.960674236909544094e-03,1.044101135536431614e-02
8.419999999999884466e+00,1.732233397400776212e-02,6.926004686089492005e-03,1.038900702913423887e-02
8.429999999999884253e+00,1.723558068717574027e-02,6.891506798386436324e-03,1.033726019757965492e-02
8.439999999999884039e+00,1.714927087262667002e-02,6.857179694716750845e-03,1.028576954207512627e-02
8.449999999999883826e+00,1.706340262021925624e-02,6.823022501174483626e-03,1.023453375176172631e-02
8.459999999999883613e+00,1.697797401468331691e-02,6.789034349031357850e-03,1.018355152354703808e-02
8.469999999999883400e+00,1.689298313561977960e-02,6.755214374736773567e-03,1.013282156210516122e-02
8.479999999999883187e+00,1.680842805750069197e-02,6.721561719917803351e-03,1.008234257987670329e-02
8.489999999999882974e+00,1.672430684966921474e-02,6.688075531379196643e-03,1.003211329706879540e-02
8.499999999999882760e+00,1.664061757633962177e-02,6.654754961103379746e-03,9.982132441655067884e-03
8.509999999999882547e+00,1.655735829659729652e-02,6.621599166250449753e-03,9.932398749375674629e-03
8.519999999999882334e+00,1.647452706439874945e-02,6.588607309158184093e-03,9.882910963737275706e-03
8.529999999999882121e+00,1.639212192857159023e-02,6.555778557342032721e-03,9.833667836013047781e-03
8.539999999999881908e+00,1.631014093281455551e-02,6.523112083495119853e-03,9.784668125242680647e-03
8.549999999999881695e+00,1.622858211569748466e-02,6.490607065488248305e-03,9.735910598232373758e-03
8.559999999999881481e+00,1.614744351066134398e-02,6.458262686369892550e-03,9.687394029554839692e-03
8.569999999999881268e+00,1.606672314601819904e-02,6.426078134366205660e-03,9.639117201549307623e-03
8.579999999999881055e+00,1.598641904495124930e-02,6.394052602881012369e-03,9.591078904321518120e-03
8.589999999999880842e+00,1.590652922551478998e-02,6.362185290495815139e-03,9.543277935743723142e-03
8.599999999999880629e+00,1.582705170063423983e-02,6.330475400969792429e-03,9.495713101454687777e-03
8.609999999999880416e+00,1.574798447810613067e-02,6.298922143239794359e-03,9.448383214859690238e-03
8.619999999999880202e+00,1.566932556059810397e-02,6.267524731420349646e-03,9.401287097130525336e-03
8.629999999999879989e+00,1.559107294564892644e-02,6.236282384803662135e-03,9.354423577205494070e-03
8.639999999999879776e+00,1.551322462566846749e-02,6.205194327859609935e-03,9.307791491789414035e-03
8.649999999999879563e+00,1.543577858793771657e-02,6.174259790235744547e-03,9.261389685353615953e-03
8.659999999999879350e+00,1.535873281460877968e-02,6.143478006757295204e-03,9.215217010135941939e-03
8.669999999999879137e+00,1.528208528270487074e-02,6.112848217427167136e-03,9.169272326140748969e-03
8.679999999999878924e+00,1.520583396412031676e-02,6.082369667425938098e-03,9.123554501138907147e-03
